Dantzig;10;45;169.388
Dantzig;11;55;234.768
Dantzig;12;66;298.451
Dantzig;13;78;386.234
Dantzig;14;91;481.13
Dantzig;15;105;574.069
Dantzig;16;120;716.901
Dantzig;17;136;854.13
Dantzig;18;153;1097.27
Dantzig;19;171;1292.4
Dantzig;20;190;1488.63
Dantzig;21;210;1933.63
Dantzig;22;231;2680.33
Dantzig;23;253;3786.51
Dantzig;24;276;4198.1
Dantzig;25;300;5215.82
Dantzig;26;325;6078.69
Dantzig;27;351;7387.14
Dantzig;28;378;8392.63
Dantzig;29;406;9871.24
Dantzig;30;435;11328.7
Dantzig;31;465;12828.5
Dantzig;32;496;14697.4
Dantzig;33;528;16150.1
Dantzig;34;561;18596.3
Dantzig;35;595;20594.8
Dantzig;36;630;22265.8
Dantzig;37;666;25181.8
Dantzig;38;703;26740.5
Dantzig;39;741;29580.4
Dantzig;3;3;3.5904
Dantzig;40;780;32576.8
Dantzig;41;820;35155.4
Dantzig;42;861;38705.3
Dantzig;43;903;42091.6
Dantzig;44;946;46851.7
Dantzig;45;990;49340.2
Dantzig;46;1035;52172.9
Dantzig;47;1081;55843.8
Dantzig;48;1128;60605.3
Dantzig;49;1176;63895.2
Dantzig;4;6;8.9044
Dantzig;50;1225;70109.2
Dantzig;51;1275;74764.1
Dantzig;52;1326;78122.4
Dantzig;53;1378;84589.9
Dantzig;54;1431;88252
Dantzig;55;1485;93849.9
Dantzig;56;1540;100913
Dantzig;57;1596;105850
Dantzig;58;1653;113587
Dantzig;59;1711;120377
Dantzig;5;10;18.9921
Dantzig;60;1770;124221
Dantzig;6;15;34.1137
Dantzig;7;21;56.422
Dantzig;8;28;86.5599
Dantzig;9;36;126.305
