Dijkstra;10;45;4.0286
Dijkstra;11;55;5.35567
Dijkstra;12;66;7.06733
Dijkstra;13;78;9.004
Dijkstra;14;91;11.2563
Dijkstra;15;105;14.5925
Dijkstra;16;120;17.1537
Dijkstra;17;136;20.8794
Dijkstra;18;153;24.1774
Dijkstra;19;171;28.3991
Dijkstra;20;190;33.3514
Dijkstra;21;210;38.5808
Dijkstra;22;231;44.8478
Dijkstra;23;253;50.1877
Dijkstra;24;276;57.7493
Dijkstra;25;300;65.2862
Dijkstra;26;325;73.1452
Dijkstra;27;351;82.6535
Dijkstra;28;378;91.9163
Dijkstra;29;406;102.394
Dijkstra;30;435;113.182
Dijkstra;31;465;124.168
Dijkstra;32;496;136.91
Dijkstra;33;528;150.55
Dijkstra;34;561;164.265
Dijkstra;35;595;180.555
Dijkstra;36;630;195.082
Dijkstra;37;666;212.044
Dijkstra;38;703;230.266
Dijkstra;39;741;250.495
Dijkstra;3;3;0.0905333
Dijkstra;40;780;268.877
Dijkstra;41;820;290.718
Dijkstra;42;861;310.816
Dijkstra;43;903;333.584
Dijkstra;44;946;360.113
Dijkstra;45;990;382.053
Dijkstra;46;1035;408.11
Dijkstra;47;1081;434.929
Dijkstra;48;1128;463.485
Dijkstra;49;1176;493.213
Dijkstra;4;6;0.244533
Dijkstra;50;1225;527.558
Dijkstra;51;1275;558.186
Dijkstra;52;1326;592.959
Dijkstra;53;1378;630.715
Dijkstra;54;1431;665.341
Dijkstra;55;1485;704.055
Dijkstra;56;1540;742.77
Dijkstra;57;1596;784.213
Dijkstra;58;1653;824.367
Dijkstra;59;1711;868.955
Dijkstra;5;10;0.502267
Dijkstra;60;1770;910.936
Dijkstra;6;15;0.835267
Dijkstra;7;21;1.34287
Dijkstra;8;28;2.07253
Dijkstra;9;36;2.92267
