Dijkstra;10;9;3.56613
Dijkstra;11;10;4.7158
Dijkstra;12;11;6.04787
Dijkstra;13;12;7.74487
Dijkstra;14;13;9.72673
Dijkstra;15;14;11.8847
Dijkstra;16;15;15.5135
Dijkstra;17;16;17.6429
Dijkstra;18;17;21.5009
Dijkstra;19;18;24.1909
Dijkstra;20;19;28.5859
Dijkstra;21;20;33.2859
Dijkstra;22;21;38.1225
Dijkstra;23;22;43.0915
Dijkstra;24;23;49.3972
Dijkstra;25;24;55.7681
Dijkstra;26;25;61.8841
Dijkstra;27;26;70.1233
Dijkstra;28;27;78.1569
Dijkstra;29;28;87.0469
Dijkstra;30;29;95.0686
Dijkstra;31;30;106.345
Dijkstra;32;31;117.036
Dijkstra;33;32;128.611
Dijkstra;34;33;140.917
Dijkstra;35;34;153.051
Dijkstra;36;35;167.224
Dijkstra;37;36;181.689
Dijkstra;38;37;196.126
Dijkstra;39;38;213.26
Dijkstra;3;2;0.0951333
Dijkstra;40;39;229.447
Dijkstra;41;40;243.925
Dijkstra;42;41;266.224
Dijkstra;43;42;282.9
Dijkstra;44;43;303.898
Dijkstra;45;44;326.414
Dijkstra;46;45;350.458
Dijkstra;47;46;371.161
Dijkstra;48;47;394.977
Dijkstra;49;48;418.638
Dijkstra;4;3;0.207067
Dijkstra;50;49;445.939
Dijkstra;51;50;472.041
Dijkstra;52;51;502.426
Dijkstra;53;52;531.506
Dijkstra;54;53;559.98
Dijkstra;55;54;591.42
Dijkstra;56;55;625.079
Dijkstra;57;56;662.747
Dijkstra;58;57;693.037
Dijkstra;59;58;736.889
Dijkstra;5;4;0.426067
Dijkstra;60;59;770.783
Dijkstra;6;5;0.746533
Dijkstra;7;6;1.2068
Dijkstra;8;7;1.79487
Dijkstra;9;8;2.58267
