KruskalPC;10;9;0.10944
KruskalPC;11;10;0.12274
KruskalPC;12;11;0.16241
KruskalPC;13;12;0.19464
KruskalPC;14;13;0.23111
KruskalPC;15;14;0.22251
KruskalPC;16;15;0.30939
KruskalPC;17;16;0.35867
KruskalPC;18;17;0.36429
KruskalPC;19;18;0.4337
KruskalPC;20;19;0.48663
KruskalPC;21;20;0.52869
KruskalPC;22;21;0.57881
KruskalPC;23;22;0.65458
KruskalPC;24;23;0.68831
KruskalPC;25;24;0.76161
KruskalPC;26;25;0.89908
KruskalPC;27;26;0.89046
KruskalPC;28;27;0.83068
KruskalPC;29;28;1.03634
KruskalPC;30;29;1.10622
KruskalPC;31;30;1.16888
KruskalPC;32;31;1.21385
KruskalPC;33;32;1.28421
KruskalPC;34;33;1.40632
KruskalPC;35;34;1.42766
KruskalPC;36;35;1.58027
KruskalPC;37;36;1.57776
KruskalPC;38;37;1.6905
KruskalPC;39;38;1.7104
KruskalPC;3;2;0.00933
KruskalPC;40;39;1.99581
KruskalPC;41;40;2.04982
KruskalPC;42;41;2.0934
KruskalPC;43;42;2.16791
KruskalPC;44;43;2.45602
KruskalPC;45;44;2.3381
KruskalPC;46;45;2.59969
KruskalPC;47;46;2.59041
KruskalPC;48;47;2.91724
KruskalPC;49;48;2.98418
KruskalPC;4;3;0.01643
KruskalPC;50;49;3.07631
KruskalPC;51;50;3.11559
KruskalPC;52;51;3.33065
KruskalPC;53;52;3.38113
KruskalPC;54;53;3.50469
KruskalPC;55;54;3.70601
KruskalPC;56;55;3.84858
KruskalPC;57;56;4.18858
KruskalPC;58;57;3.98041
KruskalPC;59;58;4.49618
KruskalPC;5;4;0.02569
KruskalPC;60;59;4.34286
KruskalPC;61;60;4.58013
KruskalPC;62;61;4.64074
KruskalPC;63;62;5.02234
KruskalPC;64;63;4.87828
KruskalPC;65;64;5.2005
KruskalPC;66;65;5.30894
KruskalPC;67;66;5.44244
KruskalPC;68;67;5.88104
KruskalPC;69;68;5.97596
KruskalPC;6;5;0.03538
KruskalPC;70;69;6.06369
KruskalPC;71;70;6.31389
KruskalPC;72;71;6.3547
KruskalPC;73;72;6.62245
KruskalPC;74;73;6.75405
KruskalPC;75;74;7.06771
KruskalPC;76;75;7.10795
KruskalPC;77;76;7.22128
KruskalPC;78;77;7.60339
KruskalPC;79;78;7.38889
KruskalPC;7;6;0.04993
KruskalPC;80;79;7.86266
KruskalPC;81;80;8.07371
KruskalPC;82;81;8.38164
KruskalPC;83;82;8.84262
KruskalPC;84;83;8.82669
KruskalPC;85;84;8.91148
KruskalPC;86;85;9.09357
KruskalPC;87;86;9.57506
KruskalPC;88;87;10.08
KruskalPC;89;88;10.1732
KruskalPC;8;7;0.06561
KruskalPC;90;89;9.9893
KruskalPC;9;8;0.0897
